record_id,reporting_date,programme_name,sector,state,lga,community,achievement_rate,reporting_delay_days,complaints_count,supply_delay_days,anomaly_flag,predicted_anomaly,anomaly_score,anomaly_prediction_correct
ES-001050,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 3,0.9888,2,1,2,0,0,-0.044432835858999264,True
ES-002330,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 1,0.5885,8,4,4,0,0,-0.16457685899657976,True
ES-003738,2026-02-01,Education Access Project,Education,Borno,Mafa,Mafa Site 3,0.3054,6,3,4,1,0,-0.03529872024063585,False
ES-005210,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 1,0.7425,3,5,5,0,0,-0.20098709752786875,True
ES-002362,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 2,0.7509,4,3,10,0,0,-0.18424790010413217,True
ES-006394,2026-02-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 2,0.7534,7,3,2,0,0,-0.19087489719478068,True
ES-000954,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 6,0.7536,2,9,8,0,0,-0.07517435836677655,True
ES-002394,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 3,0.6953,7,3,7,0,0,-0.20919738319321712,True
ES-001370,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 1,0.6237,6,8,9,0,0,-0.08051171163606896,True
ES-006810,2026-02-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 3,0.7088,8,3,5,0,0,-0.20477528614994167,True
ES-003706,2026-02-01,Education Access Project,Education,Borno,Mafa,Mafa Site 2,0.6622,9,2,2,0,0,-0.15239065166147547,True
ES-006490,2026-02-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 5,0.6934,5,4,4,0,0,-0.2225184312247206,True
ES-004122,2026-02-01,Education Access Project,Education,Borno,Ngala,Ngala Site 3,0.742,1,3,7,0,0,-0.16682228281433586,True
ES-000986,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 1,0.8628,5,1,2,0,0,-0.146176414469331,True
ES-001242,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 3,0.6799,8,2,7,0,0,-0.1900972121347031,True
ES-006586,2026-02-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 2,0.6873,2,6,11,0,0,-0.09157947543436656,True
ES-003162,2026-02-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 3,0.7626,5,2,7,0,0,-0.21548687921274395,True
ES-003194,2026-02-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 4,0.7195,3,5,8,0,0,-0.18587058540739076,True
ES-006106,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 5,0.6782,10,3,8,0,0,-0.15458574919583384,True
ES-006138,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 6,0.7343,3,0,8,0,0,-0.13936842730633064,True
ES-003226,2026-02-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 5,0.6598,6,2,9,0,0,-0.18446344249058166,True
ES-003130,2026-02-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 2,0.6917,4,1,7,0,0,-0.19740845959043518,True
ES-000090,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 3,0.7815,5,0,5,0,0,-0.16591192644776476,True
ES-006554,2026-02-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 1,0.7668,7,3,7,0,0,-0.20737441328075495,True
ES-005146,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 5,0.8422,5,4,3,0,0,-0.18362140337234922,True
ES-001818,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 3,0.7279,5,5,7,0,0,-0.20296147242404244,True
ES-006618,2026-02-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 3,0.6669,5,3,4,0,0,-0.2217923625312927,True
ES-006010,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 2,0.7555,6,8,5,0,0,-0.12246847148036283,True
ES-003258,2026-02-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 6,0.8039,5,1,3,0,0,-0.1928074388505674,True
ES-003354,2026-02-01,Education Access Project,Education,Borno,Jere,Jere Site 3,0.6784,6,6,1,0,0,-0.13752312435966896,True
ES-007002,2026-02-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 3,0.6984,1,6,5,0,0,-0.13969449359116454,True
ES-007226,2026-02-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 4,0.7129,5,2,9,0,0,-0.19507409259352404,True
ES-005530,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 5,0.8022,4,4,5,0,0,-0.2106428787285768,True
ES-002042,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 4,0.7523,4,4,3,0,0,-0.21062374143126528,True
ES-007354,2026-02-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 2,0.6801,5,8,1,0,0,-0.08193641470092472,True
ES-005370,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 6,0.6596,7,5,10,0,0,-0.148555156016547,True
ES-001850,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 4,0.6965,5,1,7,0,0,-0.1996092246884183,True
ES-001338,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 6,0.9033,4,6,6,0,0,-0.11056038077476199,True
ES-002074,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 5,0.6618,5,2,8,0,0,-0.1977436963645149,True
ES-000250,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 2,0.7716,7,3,6,0,0,-0.2122327846327245,True
ES-004570,2026-02-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 5,0.6575,5,5,5,0,0,-0.20633548199091156,True
ES-000634,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 2,0.7808,4,2,9,0,0,-0.1881860803603842,True
ES-004890,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 3,0.8082,4,3,8,0,0,-0.19943320014661625,True
ES-001882,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 5,0.8246,2,0,7,0,0,-0.11961265160210893,True
ES-002554,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 2,0.8628,4,3,4,0,0,-0.18572705244950044,True
ES-004218,2026-02-01,Education Access Project,Education,Borno,Ngala,Ngala Site 6,0.5948,6,2,6,0,0,-0.182872649718062,True
ES-006778,2026-02-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 2,0.7109,1,2,3,0,0,-0.1687826117071644,True
ES-003770,2026-02-01,Education Access Project,Education,Borno,Mafa,Mafa Site 4,0.7306,3,3,11,0,0,-0.15880056416364946,True
ES-006266,2026-02-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 4,0.6956,9,2,4,0,0,-0.18359529861727386,True
ES-001786,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 2,0.7064,3,4,2,0,0,-0.19157742935362865,True
ES-004186,2026-02-01,Education Access Project,Education,Borno,Ngala,Ngala Site 5,0.6274,3,1,2,0,0,-0.14269658049107148,True
ES-006458,2026-02-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 4,0.8266,3,3,5,0,0,-0.2039054459333649,True
ES-003802,2026-02-01,Education Access Project,Education,Borno,Mafa,Mafa Site 5,0.7733,1,5,4,0,0,-0.1561879348231352,True
ES-005178,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 6,0.6151,5,5,9,0,0,-0.15556749729117547,True
ES-004154,2026-02-01,Education Access Project,Education,Borno,Ngala,Ngala Site 4,0.5472,4,4,7,0,0,-0.14726634898075303,True
ES-006650,2026-02-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 4,0.7917,7,3,7,0,0,-0.20092079711095412,True
ES-006042,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 3,0.7859,2,1,3,0,0,-0.17335282656178153,True
ES-006875,2026-03-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 5,0.6861,8,3,2,0,0,-0.17574665007813806,True
ES-006683,2026-03-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 5,0.5311,6,2,7,0,0,-0.13060807601090557,True
ES-001243,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 3,0.7371,4,4,1,0,0,-0.17379150377087804,True
ES-002203,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 3,0.641,4,1,8,0,0,-0.16753671599819886,True
ES-005915,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 5,0.858,5,4,5,0,0,-0.18348636889189962,True
ES-005947,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 6,0.7367,11,2,3,0,0,-0.1289453655554968,True
ES-001371,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 1,0.7892,4,3,1,0,0,-0.1743325345737658,True
ES-000379,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 6,0.7651,6,4,9,0,0,-0.18574365628137124,True
ES-000891,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 4,0.7682,6,4,7,0,0,-0.20910894881463948,True
ES-007643,2026-03-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 5,0.5749,5,2,8,0,0,-0.14907460419171298,True
ES-000955,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 6,0.6942,6,3,6,0,0,-0.22381421108666483,True
ES-003227,2026-03-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 5,0.7057,5,1,2,0,0,-0.18216499247050738,True
ES-007675,2026-03-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 6,0.6085,5,6,6,0,0,-0.16120088170790237,True
ES-000475,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 3,0.7216,6,1,5,0,0,-0.20666164160059108,True
ES-005403,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 1,0.7987,4,2,12,0,0,-0.1271740515282636,True
ES-001051,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 3,0.9446,6,1,6,0,0,-0.09195304795461529,True
ES-003163,2026-03-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 3,0.8038,5,3,6,0,0,-0.21797179505764525,True
ES-006395,2026-03-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 2,0.7847,7,1,5,0,0,-0.19193494100946146,True
ES-006779,2026-03-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 2,0.7339,4,6,8,0,0,-0.1694271747229542,True
ES-001083,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 4,0.6023,6,6,0,0,0,-0.08172045210630696,True
ES-001659,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 4,0.9078,6,3,6,0,0,-0.14245097651662336,True
ES-005435,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 2,0.8146,10,5,4,0,0,-0.12899457705130007,True
ES-004507,2026-03-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 3,0.6019,4,2,2,0,0,-0.16088551969659265,True
ES-002171,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 2,0.6765,5,3,6,0,0,-0.22539308983357764,True
ES-002139,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 1,0.6454,5,4,4,0,0,-0.21159196987761986,True
ES-001403,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 2,0.7071,6,2,3,0,0,-0.21176282535208485,True
ES-004603,2026-03-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 6,0.6822,6,6,6,0,0,-0.18412466133729039,True
ES-006971,2026-03-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 2,0.6339,6,6,7,0,0,-0.16143849480927924,True
ES-001627,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 3,0.8733,5,0,4,0,0,-0.12459942185099715,True
ES-006427,2026-03-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 3,0.8543,7,3,2,0,0,-0.15523374600114237,True
ES-006171,2026-03-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 1,0.7963,5,2,6,0,0,-0.21609081437225297,True
ES-003739,2026-03-01,Education Access Project,Education,Borno,Mafa,Mafa Site 3,0.7711,5,0,6,0,0,-0.1692582167016668,True
ES-002555,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 2,0.7937,5,1,9,0,0,-0.1694091240710645,True
ES-001883,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 5,0.7839,3,5,7,0,0,-0.186223562377075,True
ES-006235,2026-03-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 3,0.7225,10,1,1,0,0,-0.10929215424029332,True
ES-000091,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 3,0.8286,5,4,5,0,0,-0.20071725584241967,True
ES-003643,2026-03-01,Education Access Project,Education,Borno,Konduga,Konduga Site 6,0.7589,3,2,8,0,0,-0.2009812457337407,True
ES-002043,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 4,0.8499,3,3,9,0,0,-0.15684717096345802,True
ES-002331,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 1,0.6946,8,3,45,1,1,0.05709949343866838,True
ES-004283,2026-03-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 2,0.7448,4,3,8,0,0,-0.21217320135692702,True
ES-005211,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 1,0.7629,4,1,3,0,0,-0.19801684211272091,True
ES-005467,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 3,0.7375,6,1,5,0,0,-0.20570346920372806,True
ES-000859,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 3,0.8003,9,3,9,0,0,-0.14610361495094482,True
ES-001211,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 2,0.8069,6,1,11,0,0,-0.12687161603974162,True
ES-004571,2026-03-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 5,0.6673,3,4,4,0,0,-0.20723135280250304,True
ES-004891,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 3,0.7724,5,2,6,0,0,-0.22087917724598277,True
ES-000603,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 1,0.8818,2,5,5,0,0,-0.13060207911368843,True
ES-002075,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 5,0.77,2,6,5,0,0,-0.1599441270429267,True
ES-003195,2026-03-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 4,0.7542,2,6,7,0,0,-0.1493248699960244,True
ES-003675,2026-03-01,Education Access Project,Education,Borno,Mafa,Mafa Site 1,0.7686,4,4,3,0,0,-0.20873767901822377,True
ES-007035,2026-03-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 4,0.7142,5,4,1,0,0,-0.1765708348918238,True
ES-006619,2026-03-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 3,0.6357,7,2,6,0,0,-0.19574464172412015,True
ES-006139,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 6,0.7908,4,3,7,0,0,-0.21251506938576326,True
ES-003131,2026-03-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 2,0.7604,5,4,10,0,0,-0.17736075108669996,True
ES-004635,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 1,0.7393,5,5,6,0,0,-0.20652713638886822,True
ES-002715,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 1,0.7616,8,7,7,0,0,-0.11369240047573193,True
ES-002011,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 3,0.7515,2,5,12,0,0,-0.09650134021123336,True
ES-006107,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 5,0.6979,5,3,8,0,0,-0.2122120066872759,True
ES-007259,2026-03-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 5,0.657,5,3,5,0,0,-0.22026752728417964,True
ES-004795,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 6,0.9369,7,3,1,0,0,-0.06391341975118303,True
ES-002491,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 6,0.617,8,6,5,0,0,-0.13919718075546772,True
ES-007099,2026-03-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 6,0.7391,5,4,4,0,0,-0.220625885894625,True
ES-004219,2026-03-01,Education Access Project,Education,Borno,Ngala,Ngala Site 6,0.7528,9,0,7,0,0,-0.12517714526491652,True
ES-007291,2026-03-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 6,0.6074,3,4,9,0,0,-0.14848559183537097,True
ES-001915,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 6,0.7815,9,2,4,0,0,-0.17583115535648575,True
ES-005051,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 2,0.8168,4,2,6,0,0,-0.21031758415972063,True
ES-007227,2026-03-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 4,0.6824,8,2,3,0,0,-0.18424701511547387,True
ES-001179,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 1,0.7444,5,3,7,0,0,-0.21942374393041836,True
ES-004347,2026-03-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 4,0.844,1,2,8,0,0,-0.12958028991743514,True
ES-003099,2026-03-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 1,0.7471,9,3,7,0,0,-0.18162132890972887,True
ES-007195,2026-03-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 3,0.6303,5,5,6,0,0,-0.19182319670873266,True
ES-005147,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 5,0.7595,4,1,6,0,0,-0.20777544398967351,True
ES-007323,2026-03-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 1,0.7112,3,0,9,0,0,-0.12785396815685812,True
ES-001339,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 6,0.7809,6,3,6,0,0,-0.21812768640663116,True
ES-001979,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 2,0.7705,4,1,3,0,0,-0.19597970491904393,True
ES-002395,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 3,0.7689,4,4,8,0,0,-0.20174461861437148,True
ES-006555,2026-03-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 1,0.8328,5,6,3,0,0,-0.15361145692216832,True
ES-002235,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 4,0.7071,7,6,6,0,0,-0.1705076980968418,True
ES-002619,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 4,0.7803,8,3,31,1,1,0.00816976462058161,True
ES-004475,2026-03-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 2,0.7125,2,4,7,0,0,-0.18994915683506686,True
ES-000827,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 2,0.7556,5,1,6,0,0,-0.20891112440230236,True
ES-002587,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 3,0.6761,5,5,19,0,0,-0.052040676454666146,True
ES-006299,2026-03-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 5,0.6364,5,33,3,1,1,0.048160064858718155,True
ES-000795,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 1,0.799,7,4,8,0,0,-0.181678269726829,True
ES-000283,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 3,0.7838,4,3,7,0,0,-0.21433811628984317,True
ES-006331,2026-03-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 6,0.3595,7,1,1,1,1,0.014954068133370413,True
ES-004123,2026-03-01,Education Access Project,Education,Borno,Ngala,Ngala Site 3,0.696,5,3,5,0,0,-0.22738799117425967,True
ES-005019,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 1,0.7321,3,4,5,0,0,-0.2134047685387796,True
ES-004699,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 3,0.8177,7,1,6,0,0,-0.17920801166834627,True
ES-003931,2026-03-01,Education Access Project,Education,Borno,Bama,Bama Site 3,0.7409,5,3,6,0,0,-0.2260758065162239,True
ES-005755,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 6,0.7315,4,7,9,0,0,-0.12559262433367774,True
ES-003963,2026-03-01,Education Access Project,Education,Borno,Bama,Bama Site 4,0.6952,2,7,7,0,0,-0.12737824550903853,True
ES-004859,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 2,0.6888,5,2,4,0,0,-0.21981183996807124,True
ES-000987,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 1,0.934,5,5,3,0,0,-0.09077333507390795,True
ES-000347,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 5,0.7788,2,4,4,0,0,-0.1947330012919284,True
ES-003995,2026-03-01,Education Access Project,Education,Borno,Bama,Bama Site 5,0.7492,3,0,4,0,0,-0.15750238636503144,True
ES-005243,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 2,0.7143,4,2,47,1,1,0.04364325322417628,True
ES-006587,2026-03-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 2,0.6839,2,7,5,0,0,-0.13253201649149682,True
ES-004539,2026-03-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 4,0.7582,4,1,4,0,0,-0.20678562589628102,True
ES-006939,2026-03-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 1,0.5675,13,4,2,0,0,-0.04335203122618936,True
ES-001691,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 5,0.9337,6,0,5,0,0,-0.06098874173042579,True
ES-004667,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 2,0.8024,2,2,12,0,0,-0.10211569749284755,True
ES-002107,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 6,0.9179,3,0,4,0,0,-0.08078213782686117,True
ES-007067,2026-03-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 5,0.7584,4,2,15,0,0,-0.10063799424524289,True
ES-000315,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 4,0.8475,4,2,6,0,0,-0.19475435234354388,True
ES-005979,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 1,0.5989,7,4,6,0,0,-0.17865817822558122,True
