record_id,reporting_date,programme_name,sector,state,lga,community,achievement_rate,next_achievement_rate,predicted_next_achievement_rate,forecast_status,absolute_forecast_error
ES-003514,2026-02-01,Education Access Project,Education,Borno,Konduga,Konduga Site 2,0.7587,0.7795,0.7373959824552264,Watch,0.04210401754477355
ES-003130,2026-02-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 2,0.6917,0.7604,0.7023417740986694,Watch,0.058058225901330585
ES-000666,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 3,0.8349,0.771,0.8276547115993425,On Track,0.05665471159934243
ES-003802,2026-02-01,Education Access Project,Education,Borno,Mafa,Mafa Site 5,0.7733,0.7747,0.7345256340020253,Watch,0.04017436599797475
ES-002394,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 3,0.6953,0.7689,0.6933537115994358,Watch,0.07554628840056421
ES-002298,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 6,0.7355,0.7323,0.7184000877298193,Watch,0.013899912270180614
ES-006106,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 5,0.6782,0.6979,0.6755277882526104,Watch,0.02237221174738957
ES-000346,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 5,0.774,0.7788,0.7733787119527518,On Track,0.005421288047248285
ES-001530,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 6,0.6639,0.7419,0.6686988157757817,Watch,0.07320118422421829
ES-005594,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 1,0.7979,0.7894,0.7810638633224414,On Track,0.008336136677558614
ES-006074,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 4,0.6297,0.5686,0.6593060154667717,Watch,0.0907060154667717
ES-000378,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 6,0.7676,0.7651,0.7687726701757007,On Track,0.0036726701757007207
ES-006522,2026-02-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 6,0.8225,0.7022,0.7733828060550151,On Track,0.07118280605501504
ES-002458,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 5,0.7126,0.7016,0.7096442561346198,Watch,0.008044256134619787
ES-004858,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 2,0.7293,0.6888,0.7331197209076633,Watch,0.04431972090766334
ES-001562,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 1,0.7626,0.8243,0.7635914390664961,On Track,0.06070856093350396
ES-003610,2026-02-01,Education Access Project,Education,Borno,Konduga,Konduga Site 5,0.568,0.6585,0.6226737095449378,Critical,0.03582629045506214
ES-005178,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 6,0.6151,0.7135,0.667987454106258,Watch,0.045512545893741985
ES-003642,2026-02-01,Education Access Project,Education,Borno,Konduga,Konduga Site 6,0.779,0.7589,0.7585324621183364,On Track,0.00036753788166365986
ES-002554,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 2,0.8628,0.7937,0.8257901393318237,On Track,0.0320901393318237
ES-000026,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 1,0.9307,0.8027,0.8452602178891391,On Track,0.04256021788913911
ES-001018,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 2,0.7459,0.7399,0.730160491722202,Watch,0.009739508277798015
ES-001818,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 3,0.7279,0.7688,0.7115157547720858,Watch,0.0572842452279142
ES-006810,2026-02-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 3,0.7088,0.6967,0.6914261327717023,Watch,0.005273867228297702
ES-001786,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 2,0.7064,0.741,0.7002262423506577,Watch,0.040773757649342324
ES-001594,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 2,0.6356,0.7299,0.6632846687549439,Watch,0.06661533124505614
ES-002970,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 3,0.6978,0.7207,0.6666566646169148,Watch,0.054043335383085256
ES-006970,2026-02-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 2,0.5988,0.6339,0.6052773236074793,Critical,0.028622676392520696
ES-005754,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 6,0.758,0.7315,0.748940780162789,Watch,0.017440780162788938
ES-003930,2026-02-01,Education Access Project,Education,Borno,Bama,Bama Site 3,0.6507,0.7409,0.7038840029177211,Watch,0.03701599708227887
ES-003834,2026-02-01,Education Access Project,Education,Borno,Mafa,Mafa Site 6,0.7778,0.7428,0.7500647141160679,On Track,0.007264714116067883
ES-003098,2026-02-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 1,0.6461,0.7471,0.6444439011799129,Critical,0.10265609882008708
ES-003002,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 4,0.6685,0.8788,0.654842424403133,Watch,0.22395757559686702
ES-000954,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 6,0.7536,0.6942,0.7337127295674682,Watch,0.03951272956746821
ES-003898,2026-02-01,Education Access Project,Education,Borno,Bama,Bama Site 2,0.641,0.6462,0.6600301522711501,Watch,0.013830152271150142
ES-003578,2026-02-01,Education Access Project,Education,Borno,Konduga,Konduga Site 4,0.6155,0.6378,0.648182023081355,Critical,0.01038202308135494
ES-001146,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 6,0.7184,0.7488,0.7115808377953311,Watch,0.03721916220466892
ES-005626,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 2,0.6261,0.5985,0.633052809875263,Critical,0.03455280987526299
ES-001722,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 6,0.7367,0.8621,0.7468512322891026,Watch,0.11524876771089743
ES-006714,2026-02-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 6,0.5985,0.7377,0.6349980257783181,Critical,0.10270197422168192
ES-001402,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 2,0.7172,0.7071,0.7090178302759084,Watch,0.0019178302759084165
ES-006010,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 2,0.7555,0.7351,0.7371930058770716,Watch,0.0020930058770716187
ES-004762,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 5,0.6636,0.7635,0.6754397382393142,Watch,0.08806026176068571
ES-005690,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 4,0.6987,0.6891,0.668116930460399,Watch,0.02098306953960105
ES-000122,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 4,0.8777,0.9373,0.8146264123296508,On Track,0.1226735876703492
ES-005114,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 4,0.7184,0.829,0.7051489585522981,Watch,0.12385104144770187
ES-002938,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 2,0.6933,0.7676,0.6985665006051277,Watch,0.06903349939487224
ES-006330,2026-02-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 6,0.7848,0.3595,0.7460422059908142,Watch,0.3865422059908142
ES-005658,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 3,0.789,0.8169,0.7669349013537172,On Track,0.049965098646282735
ES-004826,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 1,0.6975,0.8202,0.694932234799684,Watch,0.12526776520031602
ES-000602,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 1,0.8353,0.8818,0.7925210340950956,On Track,0.08927896590490447
ES-003066,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 6,0.6395,0.6347,0.6578642402453568,Watch,0.023164240245356793
ES-001882,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 5,0.8246,0.7839,0.7704596247133291,On Track,0.01344037528667097
ES-001306,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 5,0.6,0.6279,0.6556130038583824,Watch,0.02771300385838238
ES-003482,2026-02-01,Education Access Project,Education,Borno,Konduga,Konduga Site 1,0.9343,0.8423,0.8598940553995011,On Track,0.017594055399501096
ES-000218,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 1,0.7633,0.9147,0.7691723647523759,On Track,0.14552763524762402
ES-006490,2026-02-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 5,0.6934,0.6969,0.6954226793981385,Watch,0.0014773206018614538
ES-003770,2026-02-01,Education Access Project,Education,Borno,Mafa,Mafa Site 4,0.7306,0.7526,0.7185151057710777,Watch,0.03408489422892236
ES-003162,2026-02-01,Education Access Project,Education,Borno,Maiduguri,Maiduguri Site 3,0.7626,0.8038,0.7496272357090037,Watch,0.05417276429099627
ES-006138,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 6,0.7343,0.7908,0.7120776394095275,Watch,0.07872236059047244
ES-003738,2026-02-01,Education Access Project,Education,Borno,Mafa,Mafa Site 3,0.3054,0.7711,0.6524285019813654,Watch,0.11867149801863464
ES-007034,2026-02-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 4,0.7249,0.7142,0.7081244665653251,Watch,0.006075533434674818
ES-006554,2026-02-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 1,0.7668,0.8328,0.7459237401350126,Watch,0.08687625986498737
ES-003034,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 5,0.7154,0.7209,0.6999270655170763,Watch,0.0209729344829237
ES-006906,2026-02-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 6,0.7762,0.788,0.7502308528037165,On Track,0.03776914719628355
ES-000090,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 3,0.7815,0.8286,0.7928597039575552,On Track,0.035740296042444775
ES-007066,2026-02-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 5,0.7655,0.7584,0.7474198001390162,Watch,0.010980199860983753
ES-007163,2026-03-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 2,0.7784,0.8018,0.7520075092270085,On Track,0.049792490772991416
ES-002523,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 1,0.6992,0.7177,0.6913178189509334,Watch,0.026382181049066644
ES-001787,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 2,0.741,0.7567,0.7222665980975732,Watch,0.03443340190242683
ES-005819,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 2,0.7457,0.7968,0.7370980727364902,Watch,0.05970192726350976
ES-003867,2026-03-01,Education Access Project,Education,Borno,Bama,Bama Site 1,0.6322,0.6338,0.6540900398985101,Watch,0.02029003989851008
ES-000699,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 4,0.8435,0.7291,0.800858946587248,On Track,0.07175894658724802
ES-004827,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 1,0.8202,0.7348,0.7462498669205337,Watch,0.011449866920533736
ES-004347,2026-03-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 4,0.844,0.8447,0.7763603231213114,On Track,0.06833967687868858
ES-004475,2026-03-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 2,0.7125,0.745,0.711458980943457,Watch,0.03354101905654294
ES-001371,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 1,0.7892,0.7564,0.7592625091435409,On Track,0.0028625091435409145
ES-005755,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 6,0.7315,0.6486,0.728764963981118,Watch,0.08016496398111805
ES-000155,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 5,0.796,0.8185,0.7526596007520076,On Track,0.06584039924799245
ES-007291,2026-03-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 6,0.6074,0.6137,0.6261143866499265,Critical,0.012414386649926445
ES-001723,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 6,0.8621,0.8689,0.8071994478561909,On Track,0.061700552143809095
ES-004315,2026-03-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 3,0.8941,0.6529,0.8310598116834309,On Track,0.17815981168343087
ES-004251,2026-03-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 1,0.6694,0.7221,0.7040861948782842,Watch,0.018013805121715798
ES-003835,2026-03-01,Education Access Project,Education,Borno,Mafa,Mafa Site 6,0.7428,0.7268,0.7284181192673909,Watch,0.0016181192673908606
ES-000987,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 1,0.934,0.8077,0.853611461570415,On Track,0.045911461570415035
ES-004091,2026-03-01,Education Access Project,Education,Borno,Ngala,Ngala Site 2,0.7405,0.7463,0.7027757218322227,Watch,0.043524278167777264
ES-002747,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 2,0.7152,0.7154,0.7202314430091211,Watch,0.004831443009121084
ES-000443,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 2,0.6793,0.7256,0.7074885997807238,Watch,0.018111400219276264
ES-005659,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 3,0.8169,0.8156,0.7667084953566069,On Track,0.04889150464339309
ES-001083,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 4,0.6023,0.7674,0.6266421343411944,Critical,0.14075786565880555
ES-004539,2026-03-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 4,0.7582,0.6895,0.7158500307058145,Watch,0.026350030705814542
ES-001467,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 4,0.7438,0.7149,0.7391471518900556,Watch,0.024247151890055663
ES-006395,2026-03-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 2,0.7847,0.816,0.7633996918634779,On Track,0.052600308136522056
ES-000475,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 3,0.7216,0.7048,0.7329431882711704,Watch,0.02814318827117046
ES-002459,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 5,0.7016,0.6851,0.6853589228000515,Watch,0.0002589228000514643
ES-001563,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 1,0.8243,0.8587,0.7714112553750722,On Track,0.08728874462492786
ES-001531,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 6,0.7419,0.7351,0.7259814268730914,Watch,0.009118573126908558
ES-006779,2026-03-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 2,0.7339,0.7406,0.7171556268251932,Watch,0.023444373174806854
ES-001019,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 2,0.7399,0.6664,0.7347027765773368,Watch,0.06830277657733685
ES-001179,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 1,0.7444,0.7338,0.7220754862458515,Watch,0.011724513754148513
ES-007515,2026-03-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 1,0.6871,0.5653,0.6836541968321516,Watch,0.11835419683215154
ES-001275,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 4,0.6708,0.7008,0.6682369220863505,Watch,0.03256307791364943
ES-007227,2026-03-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 4,0.6824,0.6809,0.6574551139294539,Watch,0.023444886070546067
ES-003643,2026-03-01,Education Access Project,Education,Borno,Konduga,Konduga Site 6,0.7589,0.7016,0.7496931321631312,Watch,0.04809313216313116
ES-002075,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 5,0.77,0.7002,0.7431288180819805,Watch,0.04292881808198046
ES-002715,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 1,0.7616,0.7806,0.7768618319019973,On Track,0.0037381680980026477
ES-007675,2026-03-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 6,0.6085,0.6433,0.6212894239577245,Critical,0.02201057604227552
ES-000635,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 2,0.7558,0.9055,0.7472023698840797,Watch,0.15829763011592024
ES-004507,2026-03-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 3,0.6019,0.605,0.6277134383369934,Critical,0.022713438336993463
ES-001595,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 2,0.7299,0.6625,0.7389757917266723,Watch,0.0764757917266723
ES-006171,2026-03-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 1,0.7963,0.921,0.7544697186012601,On Track,0.16653028139873993
ES-005371,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 6,0.7137,0.7492,0.7067412127745965,Watch,0.04245878722540353
ES-006075,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 4,0.5686,0.5721,0.6226186077054319,Critical,0.05051860770543182
ES-002811,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 4,0.7164,0.8206,0.7221024553322883,Watch,0.09849754466771166
ES-002043,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Konduga,Konduga Site 4,0.8499,0.8393,0.7885673805291845,On Track,0.05073261947081553
ES-003771,2026-03-01,Education Access Project,Education,Borno,Mafa,Mafa Site 4,0.7526,0.801,0.74852287940729,Watch,0.052477120592710036
ES-002171,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 2,0.6765,0.6152,0.6685849612942205,Watch,0.053384961294220545
ES-003899,2026-03-01,Education Access Project,Education,Borno,Bama,Bama Site 2,0.6462,0.6994,0.6605803398325026,Watch,0.03881966016749738
ES-005051,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 2,0.8168,0.7683,0.7811512968005941,On Track,0.012851296800594159
ES-005339,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 5,0.7493,0.6785,0.7085693297290976,Watch,0.030069329729097594
ES-006363,2026-03-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 1,0.8551,0.7559,0.7971910295489936,On Track,0.04129102954899355
ES-004411,2026-03-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 6,0.7507,0.7633,0.7187637844475017,Watch,0.044536215552498315
ES-005723,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 5,0.8253,0.8984,0.7839330587082284,On Track,0.1144669412917716
ES-006555,2026-03-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 1,0.8328,0.7644,0.7860582987905744,On Track,0.02165829879057446
ES-005563,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 6,0.7523,0.6428,0.7445466610736083,Watch,0.1017466610736083
ES-005627,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 2,0.5985,0.6587,0.6305447690586351,Critical,0.02815523094136485
ES-001755,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 1,0.649,0.7767,0.6569583533866101,Watch,0.11974164661338982
ES-001627,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 3,0.8733,0.7754,0.8409360369706846,On Track,0.06553603697068466
ES-005531,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 5,0.8024,0.7133,0.7633434999611344,On Track,0.05004349996113433
ES-000603,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 1,0.8818,0.8225,0.8523384217004697,On Track,0.029838421700469686
ES-006139,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 6,0.7908,0.8448,0.756729671486278,On Track,0.08807032851372198
ES-005691,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 4,0.6891,0.6797,0.68926434590229,Watch,0.00956434590229005
