record_id,reporting_date,programme_name,sector,state,lga,community,achievement_rate,risk_label,predicted_risk,probability_high,probability_low,probability_medium,risk_prediction_correct
ES-005306,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 4,0.7587,Low,Low,6.3541767894000376e-12,0.9990614704349062,0.0009385295587394063,True
ES-002970,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Gwoza,Gwoza Site 3,0.6978,Medium,Medium,0.35975626126247046,7.496912634806776e-10,0.6402437379878382,True
ES-001498,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 5,0.7436,Low,Low,1.0630149428270361e-10,0.9960971108797849,0.0039028890139135163,True
ES-002778,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 3,0.6723,Medium,Medium,0.013272514317527137,9.790401728306114e-07,0.9867265066423001,True
ES-004954,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 5,0.7222,Low,Medium,3.355748303190283e-07,0.47495385904599724,0.5250458053791723,False
ES-001114,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 5,0.6941,Medium,Medium,0.0003160456932575653,0.0007512709035307585,0.9989326834032117,True
ES-003610,2026-02-01,Education Access Project,Education,Borno,Konduga,Konduga Site 5,0.568,High,High,0.9909809079912936,2.193058139798126e-14,0.009019092008684393,True
ES-005978,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Gwoza,Gwoza Site 1,0.6679,Low,Low,1.585780960373808e-13,0.9999656919782974,3.430802154403687e-05,True
ES-002426,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 4,0.645,High,High,0.9999999999999958,3.705752535478632e-44,4.264615118605609e-15,True
ES-005114,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 4,0.7184,Medium,Medium,0.001617821809955368,0.00015997181392779364,0.9982222063761168,True
ES-000794,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 1,0.7083,Medium,Medium,0.0007534337438384351,0.0004269193157489129,0.9988196469404127,True
ES-001082,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Ngala,Ngala Site 4,0.5929,High,High,0.9333613386583992,9.16356419969741e-12,0.06663866133243736,True
ES-002458,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 5,0.7126,Medium,Medium,1.0601823204457113e-05,0.032577090770474555,0.9674123074063211,True
ES-001402,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 2,0.7172,Low,Low,1.7027805571093797e-13,0.9999832595628906,1.674043693921252e-05,True
ES-007674,2026-02-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 6,0.5307,High,High,0.9954840890337849,4.049416009109821e-15,0.004515910966211208,True
ES-007194,2026-02-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 3,0.6348,Low,Low,5.390569696008e-10,0.9950900756177795,0.004909923843163654,True
ES-003674,2026-02-01,Education Access Project,Education,Borno,Mafa,Mafa Site 1,0.7418,Low,Low,6.884843857833477e-19,0.9999999772106362,2.2789363793067363e-08,True
ES-005946,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 6,0.8011,Low,Low,7.76560756829906e-21,0.9999999984051622,1.5948379068962463e-09,True
ES-005242,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Mafa,Mafa Site 2,0.8092,Low,Low,4.5193469339170076e-26,0.9999999999981188,1.8812553095790634e-12,True
ES-002490,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Bama,Bama Site 6,0.562,High,High,0.999997879447467,2.8166060703893746e-23,2.120552533096541e-06,True
ES-003642,2026-02-01,Education Access Project,Education,Borno,Konduga,Konduga Site 6,0.779,Low,Low,3.923886754288349e-19,0.9999999764729507,2.352704928699736e-08,True
ES-007642,2026-02-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 5,0.6277,Medium,Medium,0.13793255143941208,2.1981842276395414e-08,0.8620674265787457,True
ES-005018,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 1,0.7276,Low,Low,2.666805450523249e-07,0.7038412937724194,0.2961584395470355,True
ES-002714,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 1,0.8146,Low,Low,5.093338631404276e-20,0.9999999944010949,5.5989051352450514e-09,True
ES-005914,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 5,0.8998,Low,Low,1.3211063768551762e-25,0.9999999999972393,2.760573490526779e-12,True
ES-002746,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Dikwa,Dikwa Site 2,0.602,High,High,0.9975551368969535,1.6924821960906683e-15,0.0024448631030445827,True
ES-001434,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Gwoza,Gwoza Site 3,0.8286,Low,Low,2.0568370574781954e-23,0.9999999999046629,9.533703003330024e-11,True
ES-001210,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 2,0.7919,Low,Low,1.3413377836028707e-10,0.9984515690786725,0.0015484307871936438,True
ES-007610,2026-02-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 4,0.5726,High,High,0.9998917516774607,1.2292480810495607e-18,0.00010824832253939614,True
ES-006234,2026-02-01,WASH Resilience Initiative,WASH,Borno,Maiduguri,Maiduguri Site 3,0.8772,Low,Low,1.8681671524882026e-20,0.9999999963313158,3.668684159413482e-09,True
ES-000698,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 4,0.7721,Low,Low,1.935485130056584e-12,0.9996289185415526,0.0003710814565119302,True
ES-002170,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 2,0.6437,Medium,Medium,0.03817524210601978,1.6405556726685854e-07,0.9618245938384129,True
ES-007418,2026-02-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 4,0.7646,Low,Low,2.7474830598290204e-13,0.999848144662462,0.00015185533726326539,True
ES-000538,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 5,0.762,Medium,Medium,2.0959775595747674e-05,0.00719993694634845,0.9927791032780559,True
ES-000858,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Bama,Bama Site 3,0.7573,Low,Low,1.1204377109328821e-09,0.9919911796968677,0.008008819182694433,True
ES-001178,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 1,0.742,Low,Low,2.1187001824323066e-07,0.74810184469273,0.25189794343725175,True
ES-007162,2026-02-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 2,0.7174,Low,Low,1.956648325951189e-13,0.9999449507008527,5.504929895189735e-05,True
ES-000442,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 2,0.7504,Low,Low,1.1862966595532018e-11,0.9986376203768261,0.0013623796113109272,True
ES-000410,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 1,0.8298,Low,Low,9.309863884486472e-30,0.9999999999999836,1.6478816519721174e-14,True
ES-004026,2026-02-01,Education Access Project,Education,Borno,Bama,Bama Site 6,0.7194,Low,Low,3.099244236700424e-08,0.9278647396465587,0.07213522936099907,True
ES-004282,2026-02-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 2,0.735,Low,Low,1.2650768506936474e-10,0.9983066096681483,0.0016933902053440817,True
ES-001626,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 3,0.8576,Low,Low,2.112257743584156e-08,0.891912339660897,0.10808763921652546,True
ES-002202,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 3,0.65,Medium,Medium,0.017278123561348877,1.0405582915399763e-06,0.9827208358803595,True
ES-002298,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 6,0.7355,Medium,Medium,0.0005126669684395793,0.00042609967530312715,0.9990612333562572,True
ES-005754,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 6,0.758,Low,Low,7.446396477267212e-17,0.9999988546844666,1.1453155334663943e-06,True
ES-004698,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 3,0.8928,Low,Low,3.441925588533282e-24,0.9999999999723224,2.7677605158467322e-11,True
ES-004250,2026-02-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 1,0.6686,Medium,Medium,7.062809351122839e-05,0.011057022023985298,0.9888723498825034,True
ES-002586,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 3,0.7504,Medium,Medium,3.683851523490969e-05,0.0027053332588469065,0.9972578282259182,True
ES-004762,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 5,0.6636,Medium,Medium,0.0032239362029153453,1.864030246231341e-06,0.9967741997668383,True
ES-001658,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 4,0.862,Low,Low,7.413520537066162e-10,0.9806623155190288,0.01933768373961891,True
ES-006714,2026-02-01,WASH Resilience Initiative,WASH,Borno,Konduga,Konduga Site 6,0.5985,Medium,Medium,6.687505008060718e-05,0.008332575175925111,0.9916005497739943,True
ES-000506,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 4,0.6508,Low,Low,3.26194719111472e-14,0.9999912207752832,8.779224684036218e-06,True
ES-001594,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 2,0.6356,High,High,0.9913088971047906,2.951907915977535e-15,0.008691102895206356,True
ES-004730,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 4,0.7848,Low,Low,5.34442608487505e-12,0.9992483730886841,0.00075162690597157,True
ES-004794,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Maiduguri,Maiduguri Site 6,0.7924,Low,Low,3.65574636875904e-08,0.791891671570529,0.2081082918720074,True
ES-004346,2026-02-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 4,0.6348,Medium,Medium,4.1130417239327284e-05,0.0019882130193071153,0.9979706565634535,True
ES-005722,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 5,0.8289,Low,Low,2.0662096882865528e-12,0.999609757079784,0.00039024291814977686,True
ES-005082,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Konduga,Konduga Site 3,0.8334,Low,Low,1.53257237415699e-23,0.9999999999340565,6.594353686844844e-11,True
ES-004442,2026-02-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 1,0.6271,Medium,Medium,0.0013269494746001042,0.00020646037542658888,0.9984665901499733,True
ES-002618,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 4,0.6229,Medium,Medium,0.14988591755043798,4.424815860838107e-08,0.8501140382014034,True
ES-006874,2026-02-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 5,0.6906,Medium,Medium,9.506340873879049e-05,0.008956221418700859,0.9909487151725604,True
ES-002522,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 1,0.6235,Medium,Medium,0.08954379886380374,6.865596874462268e-07,0.9104555145765089,True
ES-000378,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 6,0.7676,Medium,Medium,2.6922829007727806e-06,0.2799540086488488,0.7200432990682505,True
ES-006906,2026-02-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 6,0.7762,Low,Low,7.868876865496954e-16,0.9999988774813795,1.1225186197440407e-06,True
ES-005594,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 1,0.7979,Low,Low,9.476914291737295e-16,0.9999984129127022,1.5870872968957891e-06,True
ES-004474,2026-02-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 2,0.595,High,High,0.9999543689680914,2.654419018205433e-19,4.5631031908693716e-05,True
ES-001690,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 5,0.8065,Low,Low,2.5827877127544703e-15,0.9999828285049196,1.717149507768346e-05,True
ES-003994,2026-02-01,Education Access Project,Education,Borno,Bama,Bama Site 5,0.7705,Low,Low,7.643551588613697e-14,0.999963854716276,3.614528364768509e-05,True
ES-000570,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 6,0.8296,Low,Low,2.44692937637631e-16,0.999998671680793,1.328319206787415e-06,True
ES-005626,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 2,0.6261,High,High,0.7739697494630702,5.854208780693973e-11,0.22603025047838765,True
ES-005690,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 4,0.6987,Medium,Medium,7.572690022898928e-05,0.0022379691609823492,0.9976863039387887,True
ES-005658,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 3,0.789,Low,Low,1.3135781737860578e-19,0.9999999836181974,1.638180244110433e-08,True
ES-004858,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Jere,Jere Site 2,0.7293,Medium,Medium,0.03404596470534952,5.389261200868841e-07,0.9659534963685305,True
ES-002650,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 5,0.7839,Medium,High,0.9984227535601317,4.845125404213726e-17,0.0015772464398683098,False
ES-000154,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Maiduguri,Maiduguri Site 5,0.8285,Low,Low,2.5808657284025092e-24,0.9999999999579614,4.203857884350532e-11,True
ES-004506,2026-02-01,Education Access Project,Education,Borno,Gwoza,Gwoza Site 3,0.6413,Low,Low,1.3526109925288629e-08,0.9507136954268819,0.049286291047008296,True
ES-004378,2026-02-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 5,0.6898,Medium,Medium,7.063815847729198e-05,0.006545392188503326,0.9933839696530194,True
ES-005402,2026-02-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 1,0.6258,Medium,Medium,4.7584610480925676e-05,0.012272045606892478,0.9876803697826265,True
ES-001562,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 1,0.7626,Medium,Medium,3.3246721413828273e-06,0.18424727278112255,0.8157494025467361,True
ES-004314,2026-02-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 3,0.792,Low,Low,7.515521146371684e-25,0.9999999999931402,6.859742343716421e-12,True
ES-006938,2026-02-01,WASH Resilience Initiative,WASH,Borno,Bama,Bama Site 1,0.5895,High,High,0.8832479158421565,6.950048059717601e-11,0.11675208408834284,True
ES-000474,2026-02-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 3,0.8853,Low,Low,3.2024825358178413e-24,0.9999999999628582,3.714191049329042e-11,True
ES-001722,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 6,0.7367,Medium,Medium,1.8441278937454164e-05,0.004133902828488011,0.9958476558925744,True
ES-004410,2026-02-01,Education Access Project,Education,Borno,Dikwa,Dikwa Site 6,0.7081,Low,Low,2.3904361596368753e-12,0.9998193760512658,0.00018062394634355266,True
ES-002682,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Ngala,Ngala Site 6,0.7196,Medium,Medium,4.1195646774721665e-05,0.0029052546797719244,0.9970535496734533,True
ES-007258,2026-02-01,WASH Resilience Initiative,WASH,Borno,Ngala,Ngala Site 5,0.6285,Medium,Medium,0.43066445089048655,6.262558814078708e-09,0.5693355428469545,True
ES-002266,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 5,0.6127,High,High,0.949586984337636,1.506455821878164e-12,0.05041301566085746,True
ES-002234,2026-02-01,Livelihood Recovery Initiative,Livelihoods,Borno,Mafa,Mafa Site 4,0.6573,Medium,Medium,1.678372411834168e-05,0.05033134093449665,0.949651875341385,True
ES-000251,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 2,0.6854,Low,Low,1.755010472893989e-09,0.9897995275970466,0.010200470647942784,True
ES-003579,2026-03-01,Education Access Project,Education,Borno,Konduga,Konduga Site 4,0.6378,High,High,0.8451957899384703,3.288938549897442e-11,0.1548042100286403,True
ES-004091,2026-03-01,Education Access Project,Education,Borno,Ngala,Ngala Site 2,0.7405,Low,Low,5.983594941678509e-17,0.9999996159543734,3.8404562663067756e-07,True
ES-005563,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Bama,Bama Site 6,0.7523,Low,Low,3.6723545712761465e-07,0.7056307806661356,0.29436885209840713,True
ES-003771,2026-03-01,Education Access Project,Education,Borno,Mafa,Mafa Site 4,0.7526,Low,Low,2.1202587368413857e-17,0.9999996662029704,3.337970296877725e-07,True
ES-006459,2026-03-01,WASH Resilience Initiative,WASH,Borno,Jere,Jere Site 4,0.7991,Low,Low,2.003610425632907e-14,0.9999753049693548,2.4695030625215762e-05,True
ES-007355,2026-03-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 2,0.8151,Low,Low,3.218743318783244e-20,0.999999997032853,2.967147055748684e-09,True
ES-003611,2026-03-01,Education Access Project,Education,Borno,Konduga,Konduga Site 5,0.6585,Medium,Medium,0.2818226645750057,2.7187118256556322e-09,0.7181773327062825,True
ES-000219,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Jere,Jere Site 1,0.9147,Low,Low,1.2032815400519693e-27,0.999999999999788,2.1199250191824085e-13,True
ES-000539,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 5,0.9034,Low,Low,7.636646245048102e-20,0.9999999848872407,1.5112759244087612e-08,True
ES-005883,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Dikwa,Dikwa Site 4,0.8518,Low,Low,1.75623023044854e-28,0.9999999999998612,1.387016315472791e-13,True
ES-003707,2026-03-01,Education Access Project,Education,Borno,Mafa,Mafa Site 2,0.7114,High,High,0.8617243699712508,1.7130007053792257e-11,0.1382756300116191,True
ES-005723,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 5,0.8253,Low,Low,5.053679723936436e-17,0.99999938581063,6.141893700145976e-07,True
ES-001275,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Dikwa,Dikwa Site 4,0.6708,Medium,Medium,0.011072200319707506,1.8119912278910714e-07,0.9889276184811698,True
ES-000635,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Mafa,Mafa Site 2,0.7558,Low,Low,1.516508131680563e-08,0.9455789071251445,0.05442107770977422,True
ES-007515,2026-03-01,WASH Resilience Initiative,WASH,Borno,Gwoza,Gwoza Site 1,0.6871,Medium,Medium,0.0016051082665609754,9.033457482662183e-05,0.9983045571586123,True
ES-000571,2026-03-01,Community Resilience Programme,Protection/Resilience,Borno,Konduga,Konduga Site 6,0.8642,Low,Low,2.786876891169526e-21,0.9999999984014933,1.5985066586713394e-09,True
ES-001595,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Maiduguri,Maiduguri Site 2,0.7299,Medium,Medium,0.00810452830135616,2.863010965382827e-07,0.9918951853975473,True
ES-005627,2026-03-01,Nutrition Support Programme,Nutrition,Borno,Ngala,Ngala Site 2,0.5985,Medium,Medium,0.04339008825540398,3.701454012000081e-07,0.9566095415991948,True
ES-001755,2026-03-01,Livelihood Recovery Initiative,Livelihoods,Borno,Jere,Jere Site 1,0.649,Medium,Medium,0.02396721461979823,8.95045432568997e-07,0.9760318903347692,True
ES-006747,2026-03-01,WASH Resilience Initiative,WASH,Borno,Mafa,Mafa Site 1,0.6515,Medium,High,0.7450657005120453,9.707679991378085e-10,0.25493429851718663,False
ES-007387,2026-03-01,WASH Resilience Initiative,WASH,Borno,Dikwa,Dikwa Site 3,0.7172,Medium,Medium,1.1742687460180498e-05,0.12119992809383294,0.8787883292187069,True
